Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2023-03-29,301843197.27,10.437,10.4371,10.437,0.1233
2023-03-30,307161375.72,10.611,10.6111,10.611,0.174
2023-03-31,309762552.93,10.6886,10.6887,10.6886,0.0776
2023-04-03,309963399.08,10.6814,10.6815,10.6814,-0.0072
2023-04-04,309348581.98,10.6385,10.6386,10.6385,-0.0429
2023-04-05,304270901.37,10.4538,10.4539,10.4538,-0.1847
2023-04-07,307096120.54,10.5318,10.5319,10.5318,0.078
2023-04-10,306192166.57,10.4863,10.4864,10.4863,-0.0455
2023-04-11,307103669.12,10.5052,10.5053,10.5052,0.0189
2023-04-12,306863431.7,10.4934,10.4935,10.4934,-0.0118
2023-04-17,308774875.97,10.5562,10.5563,10.5562,0.0628
2023-04-18,308813208.76,10.5462,10.5463,10.5462,-0.01
2023-04-19,308618760.22,10.54,10.5401,10.54,-0.0062
2023-04-20,307784699.96,10.5005,10.5006,10.5005,-0.0395
2023-04-21,306956668.35,10.465,10.4651,10.465,-0.0355
2023-04-24,305216824.65,10.398,10.3981,10.398,-0.067
2023-04-25,302688004.07,10.3011,10.3012,10.3011,-0.0969
2023-04-26,302832778.89,10.2924,10.2925,10.2924,-0.0087
2023-04-27,303957077.84,10.3245,10.3246,10.3245,0.0321
2023-04-28,306822298.29,10.4091,10.4092,10.4091,0.0846
2023-05-02,304233473.91,10.3033,10.3034,10.3033,-0.1058
2023-05-03,306057801.83,10.3348,10.3349,10.3348,0.0315
2023-05-08,308124912.45,10.3943,10.3944,10.3943,0.0595
2023-05-09,306733403.73,10.3252,10.3253,10.3252,-0.0691
2023-05-10,307432508.66,10.3564,10.3565,10.3564,0.0312
2023-05-11,307336368.26,10.3357,10.3358,10.3357,-0.0207
2023-05-12,307713385.91,10.3431,10.3432,10.3431,0.0074
2023-05-15,309269742.44,10.3725,10.3726,10.3725,0.0294
2023-05-16,311982315.33,10.4401,10.4402,10.4401,0.0676
2023-05-17,315253285.59,10.5293,10.5294,10.5293,0.0892
2023-05-18,320367820.73,10.6949,10.695,10.6949,0.1656
2023-05-19,321577276.73,10.7297,10.7298,10.7297,0.0348
2023-05-22,323433635.84,10.7791,10.7792,10.7791,0.0494
2023-05-23,323700915.16,10.767,10.7671,10.767,-0.0121
2023-05-24,317708036.05,10.5526,10.5527,10.5526,-0.2144
2023-05-25,320288300.41,10.6244,10.6245,10.6244,0.0718
2023-05-26,328501905.23,10.8762,10.8763,10.8762,0.2518
2023-05-30,330587018.14,10.9294,10.9295,10.9294,0.0302
2023-05-31,328270897.27,10.822,10.8221,10.822,-0.1074
2023-06-01,333276856.65,10.9761,10.9762,10.9761,0.1541
2023-06-02,336246636.86,11.0511,11.0512,11.0511,0.075
2023-06-06,338376106.38,11.1082,11.1083,11.1082,0.0571
2023-06-07,337105354.7,11.0406,11.0407,11.0406,-0.0676
2023-06-08,337669921.96,11.0521,11.0522,11.0521,0.0115
2023-06-09,337034638.08,11.0286,11.0287,11.0286,-0.0235
