Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2012-06-07,1172351010.24,10.5341,10.5342,10.5341,0.0006
2012-06-08,1181970616.09,10.5344,10.5345,10.5344,0.0003
2012-06-11,1181622316.5,10.5363,10.5364,10.5363,0.0019
2012-06-12,1180600574.73,10.5368,10.5369,10.5368,0.0005
2012-06-13,1181903365.88,10.5374,10.5375,10.5374,0.0006
2012-06-14,1183598928.66,10.5379,10.538,10.5379,0.0005
2012-06-15,1188021548.71,10.5402,10.5403,10.5402,0.0023
2012-06-18,1184776243.91,10.542,10.5421,10.542,0.0018
2012-06-19,1187619665.48,10.5426,10.5427,10.5426,0.0006
2012-06-20,1186807122.86,10.5431,10.5432,10.5431,0.0005
2012-06-21,1188136050.28,10.5434,10.5435,10.5434,0.0003
2012-06-22,1182379179.17,10.5441,10.5442,10.5441,0.0007
2012-06-25,1181572199.97,10.5458,10.5459,10.5458,0.0017
2012-06-26,1179956137.2,10.5463,10.5464,10.5463,0.0005
2012-06-27,1176587169.78,10.5468,10.5469,10.5468,0.0005
2012-06-28,1176555341.28,10.5476,10.5477,10.5476,0.0008
2012-06-29,1174762981.66,10.5498,10.5499,10.5498,0.0022
2012-07-02,1186756406.23,10.5515,10.5516,10.5515,0.0017
2012-07-03,1179763691.54,10.5522,10.5523,10.5522,0.0007
2012-07-04,1189847771.5,10.5529,10.553,10.5529,0.0007
2012-07-05,1189569697.39,10.5533,10.5534,10.5533,0.0004
2012-07-06,1187673493.91,10.5538,10.5539,10.5538,0.0005
2012-07-09,1187744445.19,10.5552,10.5553,10.5552,0.0014
2012-07-10,1190961495.9,10.5561,10.5562,10.5561,0.0009
2012-07-11,1186444483.03,10.5566,10.5567,10.5566,0.0005
2012-07-12,1186164924.0,10.5569,10.557,10.5569,0.0003
2012-07-13,1185508435.42,10.5574,10.5575,10.5574,0.0005
2012-07-16,1185236158.27,10.5615,10.5616,10.5615,0.0041
2012-07-17,1190019124.3,10.5621,10.5622,10.5621,0.0006
2012-07-18,1187117221.71,10.5626,10.5627,10.5626,0.0005
2012-07-19,1184865784.0,10.5633,10.5634,10.5633,0.0007
2012-07-20,1184573942.98,10.5717,10.5718,10.5717,0.0084
2012-07-23,1184133516.48,10.5736,10.5737,10.5736,0.0019
2012-07-24,1186817276.63,10.5743,10.5744,10.5743,0.0007
2012-07-25,1182040032.55,10.5749,10.575,10.5749,0.0006
2012-07-26,1181189499.13,10.576,10.5761,10.576,0.0011
2012-07-27,1187307649.85,10.5766,10.5767,10.5766,0.0006
2012-07-30,1189999230.6,10.578,10.5781,10.578,0.0014
2012-07-31,1185759607.28,10.5801,10.5802,10.5801,0.0021
2012-08-01,1182914392.71,10.5808,10.5809,10.5808,0.0007
2012-08-03,1185775843.9,10.582,10.5821,10.582,0.0012
2012-08-06,1185755899.59,10.5838,10.5839,10.5838,0.0018
2012-08-07,1190633789.43,10.5845,10.5846,10.5845,0.0007
2012-08-08,1185469263.66,10.5851,10.5852,10.5851,0.0006
2012-08-09,1184856640.75,10.5858,10.5859,10.5858,0.0007
2012-08-10,1184997630.61,10.5868,10.5869,10.5868,0.001
2012-08-14,1188081848.03,10.5888,10.5889,10.5888,0.002
2012-08-15,1188103034.44,10.5915,10.5916,10.5915,0.0027
2012-08-16,1179421604.43,10.592,10.5921,10.592,0.0005
2012-08-17,1178929022.64,10.5926,10.5927,10.5926,0.0006
2012-08-20,1187170261.1,10.5942,10.5943,10.5942,0.0016
2012-08-21,1184934352.37,10.5948,10.5949,10.5948,0.0006
2012-08-22,1185026200.38,10.5954,10.5955,10.5954,0.0006
2012-08-23,1186403344.84,10.5965,10.5966,10.5965,0.0011
2012-08-24,1188950606.19,10.5969,10.597,10.5969,0.0004
2012-08-27,1182974034.24,10.5985,10.5986,10.5985,0.0016
2012-08-28,1182538148.44,10.599,10.5991,10.599,0.0005
2012-08-29,1184231677.48,10.5996,10.5997,10.5996,0.0006
2012-08-30,1182980153.38,10.6002,10.6003,10.6002,0.0006
2012-08-31,1193016681.96,10.6027,10.6028,10.6027,0.0025
2012-09-03,1193053769.69,10.6041,10.6042,10.6041,0.0014
2012-09-04,1194217633.3,10.6047,10.6048,10.6047,0.0006
2012-09-05,1198231060.25,10.6052,10.6053,10.6052,0.0005
2012-09-06,1196138404.87,10.6058,10.6059,10.6058,0.0006
2012-09-07,1199466274.05,10.6063,10.6064,10.6063,0.0005
2012-09-10,1204832010.18,10.6079,10.608,10.6079,0.0016
2012-09-11,1194108695.36,10.6085,10.6086,10.6085,0.0006
2012-09-12,1213035476.98,10.6091,10.6092,10.6091,0.0006
2012-09-13,1205909162.55,10.6097,10.6098,10.6097,0.0006
2012-09-14,1206802839.93,10.6103,10.6104,10.6103,0.0006
2012-09-17,1219622042.25,10.6137,10.6138,10.6137,0.0034
2012-09-18,1207912878.62,10.6141,10.6142,10.6141,0.0004
2012-09-19,1209549681.08,10.6147,10.6148,10.6147,0.0006
2012-09-20,1210545059.26,10.6149,10.615,10.6149,0.0002
2012-09-21,1202390539.16,10.6154,10.6155,10.6154,0.0005
2012-09-24,1211330672.56,10.617,10.6171,10.617,0.0016
2012-09-25,1206016801.71,10.6177,10.6178,10.6177,0.0007
2012-09-26,1205906154.42,10.6181,10.6182,10.6181,0.0004
2012-09-27,1202104180.87,10.6188,10.6189,10.6188,0.0007
2012-09-28,1210593538.88,10.6207,10.6208,10.6207,0.0019
2012-10-01,1227970587.55,10.6223,10.6224,10.6223,0.0016
2012-10-02,1218044395.62,10.6229,10.623,10.6229,0.0006
2012-10-03,1218886112.0,10.6234,10.6235,10.6234,0.0005
2012-10-04,1223859953.15,10.624,10.6241,10.624,0.0006
2012-10-05,1213043435.98,10.6245,10.6246,10.6245,0.0005
2012-10-08,1219753800.26,10.6262,10.6263,10.6262,0.0017
2012-10-09,1202475667.01,10.6267,10.6268,10.6267,0.0005
2012-10-10,1210082912.38,10.6272,10.6273,10.6272,0.0005
2012-10-11,1211312660.66,10.6277,10.6278,10.6277,0.0005
2012-10-12,1209427605.65,10.6283,10.6284,10.6283,0.0006
2012-10-15,1212044232.88,10.6333,10.6334,10.6333,0.005
2012-10-16,1212135595.35,10.634,10.6341,10.634,0.0007
2012-10-17,1212531032.52,10.6355,10.6356,10.6355,0.0015
2012-10-18,1213180551.25,10.6365,10.6366,10.6365,0.001
2012-10-19,1194263635.93,10.6371,10.6372,10.6371,0.0006
2012-10-22,1195901120.46,10.6388,10.6389,10.6388,0.0017
2012-10-24,1195936674.46,10.6398,10.6399,10.6398,0.001
2012-10-25,1216482978.87,10.6403,10.6404,10.6403,0.0005
2012-10-26,1197443343.65,10.6408,10.6409,10.6408,0.0005
2012-10-29,1214758538.43,10.6421,10.6422,10.6421,0.0013
2012-10-30,1214754718.65,10.643,10.6431,10.643,0.0009
2012-10-31,1206738397.74,10.6476,10.6477,10.6476,0.0046
2012-11-01,1210218281.7,10.6482,10.6483,10.6482,0.0006
2012-11-02,1210446412.31,10.6488,10.6489,10.6488,0.0006
2012-11-05,1221944114.29,10.6506,10.6507,10.6506,0.0018
2012-11-06,1219376142.36,10.6512,10.6513,10.6512,0.0006
2012-11-07,1222488127.57,10.6518,10.6519,10.6518,0.0006
2012-11-08,1222982351.0,10.6523,10.6524,10.6523,0.0005
2012-11-09,1226287935.1,10.6528,10.6529,10.6528,0.0005
2012-11-12,1228254327.43,10.6543,10.6544,10.6543,0.0015
2012-11-13,1238341707.05,10.6548,10.6549,10.6548,0.0005
2012-11-14,1238060170.32,10.6557,10.6558,10.6557,0.0009
2012-11-15,1242978499.27,10.6591,10.6592,10.6591,0.0034
2012-11-16,1249155794.15,10.6595,10.6596,10.6595,0.0004
2012-11-19,1242132620.94,10.6611,10.6612,10.6611,0.0016
2012-11-20,1241690589.04,10.6617,10.6618,10.6617,0.0006
2012-11-21,1233823386.17,10.6623,10.6624,10.6623,0.0006
2012-11-22,1236461313.67,10.6628,10.6629,10.6628,0.0005
2012-11-23,1235195841.53,10.6633,10.6634,10.6633,0.0005
2012-11-26,1236908892.61,10.665,10.6651,10.665,0.0017
2012-11-27,1238951756.78,10.6655,10.6656,10.6655,0.0005
2012-11-28,1234590104.5,10.6661,10.6662,10.6661,0.0006
2012-11-29,1230600086.37,10.6674,10.6675,10.6674,0.0013
2012-11-30,1228327749.9,10.6694,10.6695,10.6694,0.002
2012-12-03,1230193358.52,10.6708,10.6709,10.6708,0.0014
2012-12-04,1238648496.38,10.6715,10.6716,10.6715,0.0007
2012-12-06,1238928948.32,10.6725,10.6726,10.6725,0.001
2012-12-07,1240629858.45,10.6734,10.6735,10.6734,0.0009
2012-12-11,1226362594.21,10.6757,10.6758,10.6757,0.0023
2012-12-12,1233304431.63,10.6762,10.6763,10.6762,0.0005
2012-12-13,1240065882.23,10.6767,10.6768,10.6767,0.0005
2012-12-14,1243768778.26,10.6772,10.6773,10.6772,0.0005
2012-12-17,1243931584.91,10.68,10.6801,10.68,0.0028
2012-12-18,1254331421.13,10.6805,10.6806,10.6805,0.0005
2012-12-19,1263909397.99,10.681,10.6811,10.681,0.0005
2012-12-20,1259856230.07,10.6816,10.6817,10.6816,0.0006
2012-12-21,1277762878.01,10.682,10.6821,10.682,0.0004
2012-12-24,1278700653.48,10.6837,10.6838,10.6837,0.0017
2012-12-25,1276784650.94,10.6843,10.6844,10.6843,0.0006
2012-12-26,1287841358.4,10.6848,10.6849,10.6848,0.0005
2012-12-27,1302416112.34,10.6854,10.6855,10.6854,0.0006
2012-12-28,1311663355.33,10.6872,10.6873,10.6872,0.0018
2013-01-02,1345682650.45,10.6901,10.6902,10.6901,0.0029
2013-01-03,1340678101.76,10.6907,10.6908,10.6907,0.0006
2013-01-04,1327862146.6,10.6913,10.6914,10.6913,0.0006
2013-01-07,1333044428.04,10.6926,10.6927,10.6926,0.0013
2013-01-08,1331225652.87,10.6932,10.6933,10.6932,0.0006
2013-01-09,1333650951.58,10.6937,10.6938,10.6937,0.0005
2013-01-10,1324401527.02,10.6943,10.6944,10.6943,0.0006
2013-01-11,1318587493.12,10.6949,10.695,10.6949,0.0006
2013-01-14,1319534272.51,10.6964,10.6965,10.6964,0.0015
2013-01-15,1313263898.86,10.6978,10.6979,10.6978,0.0014
2013-01-16,1310605705.03,10.6984,10.6985,10.6984,0.0006
2013-01-17,1311553581.04,10.6992,10.6993,10.6992,0.0008
2013-01-18,1308271834.17,10.6995,10.6996,10.6995,0.0003
2013-01-21,1310067176.12,10.701,10.7011,10.701,0.0015
2013-01-22,1306745966.47,10.7016,10.7017,10.7016,0.0006
2013-01-23,1303875061.15,10.7024,10.7025,10.7024,0.0008
2013-01-24,1306596426.1,10.703,10.7031,10.703,0.0006
2013-01-25,1314514329.06,10.7035,10.7036,10.7035,0.0005
2013-01-28,1309699438.96,10.7049,10.705,10.7049,0.0014
2013-01-29,1306872288.18,10.7056,10.7057,10.7056,0.0007
2013-01-30,1303170788.74,10.7061,10.7062,10.7061,0.0005
2013-01-31,1304089309.62,10.7078,10.7079,10.7078,0.0017
2013-02-01,1322474181.0,10.7085,10.7086,10.7085,0.0007
2013-02-04,1340960203.22,10.7097,10.7098,10.7097,0.0012
2013-02-05,1329015111.25,10.7104,10.7105,10.7104,0.0007
2013-02-06,1323998832.55,10.7109,10.711,10.7109,0.0005
2013-02-07,1322566835.19,10.7114,10.7115,10.7114,0.0005
2013-02-08,1329499690.65,10.712,10.7121,10.712,0.0006
2013-02-11,1330159171.07,10.7137,10.7138,10.7137,0.0017
2013-02-12,1332945562.22,10.7141,10.7142,10.7141,0.0004
2013-02-13,1346982335.95,10.7147,10.7148,10.7147,0.0006
2013-02-14,1345086756.43,10.7152,10.7153,10.7152,0.0005
2013-02-15,1333731221.27,10.7191,10.7192,10.7191,0.0039
2013-02-18,1332891187.91,10.7207,10.7208,10.7207,0.0016
2013-02-19,1334634492.0,10.7213,10.7214,10.7213,0.0006
2013-02-20,1335461311.61,10.7218,10.7219,10.7218,0.0005
2013-02-21,1335329425.86,10.7223,10.7224,10.7223,0.0005
2013-02-22,1332980574.4,10.7229,10.723,10.7229,0.0006
2013-02-26,1327277538.48,10.7245,10.7246,10.7245,0.0016
2013-02-27,1328232826.99,10.7251,10.7252,10.7251,0.0006
2013-02-28,1325523105.01,10.7262,10.7263,10.7262,0.0011
2013-03-01,1323163595.29,10.7268,10.7269,10.7268,0.0006
2013-03-04,1319317964.04,10.728,10.7281,10.728,0.0012
2013-03-05,1312500659.33,10.7285,10.7286,10.7285,0.0005
2013-03-06,1309719655.11,10.729,10.7291,10.729,0.0005
2013-03-07,1311713367.24,10.7301,10.7302,10.7301,0.0011
2013-03-08,1311981758.7,10.7305,10.7306,10.7305,0.0004
2013-03-11,1304506720.55,10.732,10.7321,10.732,0.0015
2013-03-12,1311109886.16,10.7325,10.7326,10.7325,0.0005
2013-03-13,1303364649.57,10.733,10.7331,10.733,0.0005
2013-03-14,1300807798.18,10.7335,10.7336,10.7335,0.0005
2013-03-15,1303595449.5,10.7355,10.7356,10.7355,0.002
2013-03-18,1296881107.7,10.7368,10.7369,10.7368,0.0013
2013-03-19,1293879843.99,10.7374,10.7375,10.7374,0.0006
2013-03-20,1302642566.11,10.738,10.7381,10.738,0.0006
2013-03-21,1323403140.78,10.7385,10.7386,10.7385,0.0005
2013-03-22,1321552840.3,10.739,10.7391,10.739,0.0005
2013-03-25,1355973228.99,10.7403,10.7404,10.7403,0.0013
2013-03-26,1326601259.85,10.7408,10.7409,10.7408,0.0005
2013-03-27,1311449527.51,10.7413,10.7414,10.7413,0.0005
2013-03-28,1300549716.24,10.7418,10.7419,10.7418,0.0005
2013-03-29,1308625241.54,10.745,10.7451,10.745,0.0032
2013-04-01,1309100246.36,10.7463,10.7464,10.7463,0.0013
2013-04-02,1306668544.88,10.7468,10.7469,10.7468,0.0005
2013-04-03,1305184018.06,10.7473,10.7474,10.7473,0.0005
2013-04-04,1305449689.42,10.7478,10.7479,10.7478,0.0005
2013-04-05,1320548300.17,10.7482,10.7483,10.7482,0.0004
2013-04-09,1319875600.49,10.7504,10.7505,10.7504,0.0022
2013-04-10,1326492123.58,10.7509,10.751,10.7509,0.0005
2013-04-11,1324860316.05,10.7513,10.7514,10.7513,0.0004
2013-04-12,1317850713.72,10.7517,10.7518,10.7517,0.0004
2013-04-17,1321443715.74,10.7569,10.757,10.7569,0.0052
2013-04-18,1324024698.12,10.7574,10.7575,10.7574,0.0005
2013-04-19,1332872369.51,10.7578,10.7579,10.7578,0.0004
2013-04-22,1330491890.87,10.7592,10.7593,10.7592,0.0014
2013-04-23,1312846723.31,10.7596,10.7597,10.7596,0.0004
2013-04-24,1308172770.39,10.7601,10.7602,10.7601,0.0005
2013-04-25,1305883629.02,10.7603,10.7604,10.7603,0.0002
2013-04-26,1319982417.28,10.7607,10.7608,10.7607,0.0004
2013-04-29,1309457657.64,10.7624,10.7625,10.7624,0.0017
2013-04-30,1314731211.86,10.7668,10.7669,10.7668,0.0044
2013-05-02,1310141232.36,10.7679,10.768,10.7679,0.0011
2013-05-03,1317766245.03,10.7684,10.7685,10.7684,0.0005
2013-05-07,1316585011.47,10.7702,10.7703,10.7702,0.0018
2013-05-08,1318462621.74,10.7708,10.7709,10.7708,0.0006
2013-05-09,1322352884.81,10.7713,10.7714,10.7713,0.0005
2013-05-10,1318133173.21,10.7717,10.7718,10.7717,0.0004
2013-05-13,1317566102.26,10.7732,10.7733,10.7732,0.0015
2013-05-14,1311129163.02,10.7737,10.7738,10.7737,0.0005
2013-05-15,1305346530.92,10.7784,10.7785,10.7784,0.0047
2013-05-16,1299709180.26,10.7789,10.779,10.7789,0.0005
2013-05-17,1298243190.48,10.7792,10.7793,10.7792,0.0003
2013-05-20,1296524125.1,10.7807,10.7808,10.7807,0.0015
2013-05-21,1294272101.33,10.7814,10.7815,10.7814,0.0007
2013-05-22,1290778359.25,10.7821,10.7822,10.7821,0.0007
2013-05-23,1289512897.46,10.7826,10.7827,10.7826,0.0005
2013-05-27,1279413456.27,10.7845,10.7846,10.7845,0.0019
2013-05-28,1283447482.06,10.7849,10.785,10.7849,0.0004
2013-05-29,1281932321.74,10.7853,10.7854,10.7853,0.0004
2013-05-30,1277900767.06,10.7863,10.7864,10.7863,0.001
2013-05-31,1277733758.03,10.7907,10.7908,10.7907,0.0044
2013-06-03,1272172036.39,10.7922,10.7923,10.7922,0.0015
2013-06-04,1279115595.4,10.7928,10.7929,10.7928,0.0006
2013-06-05,1272097368.43,10.7933,10.7934,10.7933,0.0005
2013-06-06,1274909267.07,10.7937,10.7938,10.7937,0.0004
2013-06-07,1302509975.18,10.7942,10.7943,10.7942,0.0005
2013-06-10,1301227822.88,10.7957,10.7958,10.7957,0.0015
2013-06-11,1272825039.5,10.7961,10.7962,10.7961,0.0004
2013-06-12,1272354053.32,10.7966,10.7967,10.7966,0.0005
2013-06-13,1271353002.81,10.7978,10.7979,10.7978,0.0012
2013-06-14,1298314042.95,10.7986,10.7987,10.7986,0.0008
2013-06-17,1286811020.4,10.8029,10.803,10.8029,0.0043
2013-06-18,1285306025.02,10.8034,10.8035,10.8034,0.0005
2013-06-19,1283672353.51,10.8039,10.804,10.8039,0.0005
2013-06-20,1273080977.93,10.8041,10.8042,10.8041,0.0002
2013-06-21,1281238437.89,10.8047,10.8048,10.8047,0.0006
2013-06-24,1293864020.66,10.806,10.8061,10.806,0.0013
2013-06-25,1295027842.15,10.8065,10.8066,10.8065,0.0005
2013-06-26,1299739391.92,10.807,10.8071,10.807,0.0005
2013-06-27,1294329555.53,10.8075,10.8076,10.8075,0.0005
2013-06-28,1297935052.78,10.8097,10.8098,10.8097,0.0022
2013-07-02,1298158881.52,10.8118,10.8119,10.8118,0.0021
2013-07-03,1291879890.29,10.8122,10.8123,10.8122,0.0004
2013-07-04,1292407226.27,10.8127,10.8128,10.8127,0.0005
2013-07-05,1292115868.7,10.8134,10.8135,10.8134,0.0007
2013-07-08,1281722842.28,10.8147,10.8148,10.8147,0.0013
2013-07-09,1281798857.85,10.8152,10.8153,10.8152,0.0005
2013-07-10,1286310198.29,10.816,10.8161,10.816,0.0008
2013-07-11,1290180755.06,10.8166,10.8167,10.8166,0.0006
2013-07-12,1287498922.41,10.8171,10.8172,10.8171,0.0005
2013-07-15,1289496921.41,10.8139,10.814,10.8139,-0.0032
2013-07-16,1288981264.27,10.8143,10.8144,10.8143,0.0004
2013-07-17,1291616498.97,10.8148,10.8149,10.8148,0.0005
2013-07-18,1291174057.59,10.8154,10.8155,10.8154,0.0006
2013-07-19,1289403537.23,10.8159,10.816,10.8159,0.0005
2013-07-23,1292071173.62,10.818,10.8181,10.818,0.0021
2013-07-24,1289454654.96,10.8185,10.8186,10.8185,0.0005
2013-07-25,1289725776.69,10.8195,10.8196,10.8195,0.001
2013-07-26,1288582129.25,10.82,10.8201,10.82,0.0005
2013-07-29,1290475907.77,10.8215,10.8216,10.8215,0.0015
2013-07-30,1296245362.61,10.8219,10.822,10.8219,0.0004
2013-07-31,1302240010.2,10.8282,10.8283,10.8282,0.0063
2013-08-01,1305772482.58,10.8287,10.8288,10.8287,0.0005
2013-08-02,1300275860.09,10.8292,10.8293,10.8292,0.0005
2013-08-05,1311366272.78,10.8307,10.8308,10.8307,0.0015
2013-08-06,1317862187.86,10.8313,10.8314,10.8313,0.0006
2013-08-07,1318744193.88,10.8318,10.8319,10.8318,0.0005
2013-08-08,1313878681.66,10.8324,10.8325,10.8324,0.0006
2013-08-09,1308074192.31,10.8329,10.833,10.8329,0.0005
2013-08-13,1302264096.52,10.8349,10.835,10.8349,0.002
2013-08-14,1299032236.44,10.8354,10.8355,10.8354,0.0005
2013-08-15,1302134752.05,10.8356,10.8357,10.8356,0.0002
2013-08-16,1298999340.11,10.8359,10.836,10.8359,0.0003
2013-08-19,1299579284.9,10.8374,10.8375,10.8374,0.0015
2013-08-20,1292480711.4,10.8378,10.8379,10.8378,0.0004
2013-08-21,1332970917.44,10.8382,10.8383,10.8382,0.0004
2013-08-22,1336351751.52,10.8385,10.8386,10.8385,0.0003
2013-08-23,1334404630.39,10.8391,10.8392,10.8391,0.0006
2013-08-26,1340597150.25,10.8405,10.8406,10.8405,0.0014
2013-08-27,1348729964.67,10.8409,10.841,10.8409,0.0004
2013-08-28,1349542233.79,10.8413,10.8414,10.8413,0.0004
2013-08-29,1356632754.36,10.8417,10.8418,10.8417,0.0004
2013-08-30,1363828389.98,10.8433,10.8434,10.8433,0.0016
2013-09-02,1370337598.7,10.8449,10.845,10.8449,0.0016
2013-09-03,1359793217.01,10.8454,10.8455,10.8454,0.0005
2013-09-04,1361656468.89,10.8459,10.846,10.8459,0.0005
2013-09-05,1365481949.09,10.8463,10.8464,10.8463,0.0004
2013-09-06,1371118283.03,10.8466,10.8467,10.8466,0.0003
2013-09-09,1367555459.74,10.848,10.8481,10.848,0.0014
2013-09-10,1367976335.33,10.8485,10.8486,10.8485,0.0005
2013-09-11,1358132268.06,10.8491,10.8492,10.8491,0.0006
2013-09-12,1355375598.16,10.8496,10.8497,10.8496,0.0005
2013-09-13,1347468933.73,10.8501,10.8502,10.8501,0.0005
2013-09-16,1360876960.26,10.8526,10.8527,10.8526,0.0025
2013-09-17,1346269179.1,10.8531,10.8532,10.8531,0.0005
2013-09-18,1354780971.44,10.8536,10.8537,10.8536,0.0005
2013-09-19,1355405026.63,10.8544,10.8545,10.8544,0.0008
2013-09-20,1360251993.65,10.8548,10.8549,10.8548,0.0004
2013-09-23,1349291134.53,10.856,10.8561,10.856,0.0012
2013-09-24,1356871850.07,10.8564,10.8565,10.8564,0.0004
2013-09-25,1346184601.97,10.8569,10.857,10.8569,0.0005
2013-09-26,1344333318.41,10.8575,10.8576,10.8575,0.0006
2013-09-27,1355098419.37,10.858,10.8581,10.858,0.0005
2013-09-30,1352997313.24,10.8601,10.8602,10.8601,0.0021
2013-10-01,1357371350.64,10.8607,10.8608,10.8607,0.0006
2013-10-02,1350894020.37,10.8609,10.861,10.8609,0.0002
2013-10-03,1352941849.12,10.8615,10.8616,10.8615,0.0006
2013-10-04,1357112727.54,10.8621,10.8622,10.8621,0.0006
2013-10-07,1359817670.66,10.8635,10.8636,10.8635,0.0014
2013-10-08,1361365262.46,10.864,10.8641,10.864,0.0005
2013-10-09,1362235315.11,10.8645,10.8646,10.8645,0.0005
2013-10-10,1362789538.52,10.865,10.8651,10.865,0.0005
2013-10-11,1364199739.41,10.8656,10.8657,10.8656,0.0006
2013-10-14,1363366835.42,10.8672,10.8673,10.8672,0.0016
2013-10-15,1366762815.75,10.8682,10.8683,10.8682,0.001
2013-10-16,1365972965.02,10.8687,10.8688,10.8687,0.0005
2013-10-17,1366895816.34,10.8694,10.8695,10.8694,0.0007
2013-10-18,1365977417.18,10.8699,10.87,10.8699,0.0005
2013-10-21,1366414622.26,10.8715,10.8716,10.8715,0.0016
2013-10-22,1366157307.79,10.8721,10.8722,10.8721,0.0006
2013-10-24,1367093634.43,10.8734,10.8735,10.8734,0.0013
2013-10-25,1366034048.97,10.874,10.8741,10.874,0.0006
2013-10-28,1368585188.5,10.8757,10.8758,10.8757,0.0017
2013-10-29,1370037948.62,10.8761,10.8762,10.8761,0.0004
2013-10-30,1368068196.66,10.8767,10.8768,10.8767,0.0006
2013-10-31,1375361795.8,10.8803,10.8804,10.8803,0.0036
2013-11-01,1385942412.86,10.8807,10.8808,10.8807,0.0004
2013-11-04,1384188004.09,10.8824,10.8825,10.8824,0.0017
2013-11-05,1393359939.17,10.883,10.8831,10.883,0.0006
2013-11-06,1388383100.04,10.8836,10.8837,10.8836,0.0006
2013-11-07,1387795048.84,10.8842,10.8843,10.8842,0.0006
2013-11-08,1391707012.18,10.8847,10.8848,10.8847,0.0005
2013-11-11,1360760485.69,10.8864,10.8865,10.8864,0.0017
2013-11-12,1349897889.16,10.8869,10.887,10.8869,0.0005
2013-11-13,1355791291.03,10.8875,10.8876,10.8875,0.0006
2013-11-14,1355521220.33,10.8883,10.8884,10.8883,0.0008
2013-11-15,1360747799.28,10.891,10.8911,10.891,0.0027
2013-11-18,1364655298.01,10.8926,10.8927,10.8926,0.0016
2013-11-19,1366825250.69,10.8932,10.8933,10.8932,0.0006
2013-11-20,1365747338.94,10.8937,10.8938,10.8937,0.0005
2013-11-21,1369805387.79,10.8943,10.8944,10.8943,0.0006
2013-11-22,1364957335.33,10.8948,10.8949,10.8948,0.0005
2013-11-25,1368681358.95,10.8964,10.8965,10.8964,0.0016
2013-11-26,1367336678.51,10.897,10.8971,10.897,0.0006
2013-11-27,1366088979.9,10.8988,10.8989,10.8988,0.0018
2013-11-28,1376909795.07,10.8994,10.8995,10.8994,0.0006
2013-11-29,1371970230.57,10.901,10.9011,10.901,0.0016
2013-12-02,1371991838.51,10.9026,10.9027,10.9026,0.0016
2013-12-03,1366808956.16,10.9032,10.9033,10.9032,0.0006
2013-12-04,1354704183.29,10.9038,10.9039,10.9038,0.0006
2013-12-06,1360190781.36,10.9046,10.9047,10.9046,0.0008
2013-12-09,1362511332.52,10.9063,10.9064,10.9063,0.0017
2013-12-11,1365078687.96,10.9076,10.9077,10.9076,0.0013
2013-12-12,1363945165.02,10.9082,10.9083,10.9082,0.0006
2013-12-13,1365282446.63,10.9087,10.9088,10.9087,0.0005
2013-12-16,1365368189.25,10.9098,10.9099,10.9098,0.0011
2013-12-17,1366329097.65,10.9103,10.9104,10.9103,0.0005
2013-12-18,1370913396.26,10.9107,10.9108,10.9107,0.0004
2013-12-19,1374119009.5,10.9114,10.9115,10.9114,0.0007
2013-12-20,1377849685.29,10.9118,10.9119,10.9118,0.0004
2013-12-23,1379081221.21,10.9132,10.9133,10.9132,0.0014
2013-12-24,1388041522.87,10.9141,10.9142,10.9141,0.0009
2013-12-25,1404005525.68,10.9147,10.9148,10.9147,0.0006
2013-12-26,1412920607.1,10.9152,10.9153,10.9152,0.0005
2013-12-27,1424145331.08,10.9164,10.9165,10.9164,0.0012
2014-01-02,1441770960.11,10.9199,10.92,10.9199,0.0035
2014-01-03,1432431054.86,10.9206,10.9207,10.9206,0.0007
2014-01-06,1429642548.16,10.9224,10.9225,10.9224,0.0018
2014-01-07,1453906144.58,10.9231,10.9232,10.9231,0.0007
2014-01-08,1457037125.78,10.9237,10.9238,10.9237,0.0006
2014-01-09,1459047340.51,10.9243,10.9244,10.9243,0.0006
2014-01-10,1462144361.69,10.9249,10.925,10.9249,0.0006
2014-01-13,1460581418.88,10.9266,10.9267,10.9266,0.0017
2014-01-14,1459098025.54,10.9274,10.9275,10.9274,0.0008
2014-01-15,1456702782.45,10.9305,10.9306,10.9305,0.0031
2014-01-16,1456351948.36,10.9312,10.9313,10.9312,0.0007
2014-01-17,1455669873.56,10.9318,10.9319,10.9318,0.0006
2014-01-20,1457403345.85,10.9336,10.9337,10.9336,0.0018
2014-01-21,1454507391.68,10.9342,10.9343,10.9342,0.0006
2014-01-22,1454692966.61,10.9347,10.9348,10.9347,0.0005
2014-01-23,1453680191.4,10.9353,10.9354,10.9353,0.0006
2014-01-24,1452366515.94,10.9359,10.936,10.9359,0.0006
2014-01-27,1455070860.29,10.9377,10.9378,10.9377,0.0018
2014-01-28,1457025218.46,10.9384,10.9385,10.9384,0.0007
2014-01-29,1453346416.94,10.9389,10.939,10.9389,0.0005
2014-01-30,1452674374.45,10.9395,10.9396,10.9395,0.0006
2014-01-31,1452461650.1,10.9402,10.9403,10.9402,0.0007
2014-02-03,1450403155.56,10.9421,10.9422,10.9421,0.0019
2014-02-04,1444525385.05,10.9428,10.9429,10.9428,0.0007
2014-02-05,1443606557.8,10.9434,10.9435,10.9434,0.0006
2014-02-06,1443096735.87,10.9439,10.944,10.9439,0.0005
2014-02-07,1443848760.16,10.9446,10.9447,10.9446,0.0007
