Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2015-06-29,1040677290.85,9.5814,9.5815,9.5814,0.0171
2015-06-30,1037656879.01,9.5535,9.5536,9.5535,-0.0279
2015-07-02,1028306380.47,9.4675,9.4676,9.4675,-0.086
2015-07-03,1031044408.63,9.4989,9.499,9.4989,0.0314
2015-07-06,1028952432.52,9.4763,9.4764,9.4763,-0.0226
2015-07-07,1033934825.03,9.5268,9.5269,9.5268,0.0505
2015-07-08,1023978710.66,9.4259,9.426,9.4259,-0.1009
2015-07-09,1034574096.11,9.4952,9.4953,9.4952,0.0693
2015-07-10,1033239007.69,9.4854,9.4855,9.4854,-0.0098
2015-07-13,1027477650.17,9.4353,9.4354,9.4353,-0.0501
2015-07-14,1027949568.98,9.4463,9.4464,9.4463,0.011
2015-07-15,1029118269.49,9.4571,9.4572,9.4571,0.0108
2015-07-16,1024265797.03,9.4097,9.4098,9.4097,-0.0474
2015-07-20,1005770096.08,9.2335,9.2336,9.2335,-0.1642
2015-07-21,1004497217.16,9.1879,9.188,9.1879,-0.0456
2015-07-22,996421804.82,9.1115,9.1116,9.1115,-0.0764
2015-07-23,1011212150.44,9.2355,9.2356,9.2355,0.124
2015-07-24,997068545.37,9.1072,9.1073,9.1072,-0.1283
2015-07-27,1014912168.76,9.2388,9.2389,9.2388,0.1316
2015-07-28,1009058825.28,9.1809,9.181,9.1809,-0.0579
2015-07-29,1014326252.94,9.2322,9.2323,9.2322,0.0513
2015-07-31,1006526541.95,9.164,9.1641,9.164,-0.0682
2015-08-03,1011820919.44,9.2142,9.2143,9.2142,0.0502
2015-08-04,1005663601.27,9.1804,9.1805,9.1804,-0.0338
2015-08-05,1006337797.51,9.1715,9.1716,9.1715,-0.0089
2015-08-06,1003093317.47,9.173,9.1731,9.173,0.0015
2015-08-11,1031578980.2,9.4346,9.4347,9.4346,0.2709
2015-08-13,1032215214.43,9.4355,9.4356,9.4355,0.0009
2015-08-14,1031223319.22,9.4528,9.4529,9.4528,0.0173
2015-08-17,1034925727.3,9.4898,9.4899,9.4898,0.037
2015-08-18,1043076590.28,9.5675,9.5676,9.5675,0.0777
2015-08-19,1041609308.62,9.5688,9.5689,9.5688,0.0013
2015-08-20,1056089056.58,9.7126,9.7127,9.7126,0.1438
2015-08-21,1070273948.04,9.8502,9.8503,9.8502,0.1376
2015-08-24,1082181789.73,9.9126,9.9127,9.9126,0.0624
2015-08-25,1064479966.73,9.7734,9.7735,9.7734,-0.1392
2015-08-26,1047026145.31,9.7178,9.7179,9.7178,-0.0556
2015-08-27,1033988559.69,9.6228,9.6229,9.6228,-0.095
2015-08-28,1043222789.79,9.7186,9.7187,9.7186,0.0958
2015-08-31,1044632715.67,9.7325,9.7326,9.7325,0.0139
2015-09-01,1049536101.52,9.7785,9.7786,9.7785,0.046
2015-09-02,1048753563.56,9.7769,9.777,9.7769,-0.0016
2015-09-03,1039317981.15,9.7311,9.7312,9.7311,-0.0458
2015-09-04,1032109889.58,9.6717,9.6718,9.6717,-0.0594
2015-09-07,1035620371.27,9.7092,9.7093,9.7092,0.0375
2015-09-08,1034648501.37,9.7102,9.7103,9.7102,0.001
2015-09-09,1033915680.04,9.7033,9.7034,9.7033,-0.0069
2015-09-10,1021318346.64,9.5861,9.5862,9.5861,-0.1172
2015-09-14,1017138589.58,9.5632,9.5633,9.5632,-0.0232
2015-09-15,1012802708.59,9.5253,9.5254,9.5253,-0.0379
2015-09-16,1016418012.35,9.5582,9.5583,9.5582,0.0329
2015-09-17,1019729524.85,9.5907,9.5908,9.5907,0.0325
2015-09-18,1026967164.63,9.6384,9.6385,9.6384,0.0477
2015-09-21,1039803347.55,9.7612,9.7613,9.7612,0.1228
2015-09-22,1041502661.15,9.7781,9.7782,9.7781,0.0169
2015-09-23,1040604055.46,9.7635,9.7636,9.7635,-0.0146
2015-09-25,1055140303.14,9.909,9.9091,9.909,0.1142
2015-09-28,1049358127.6,9.8783,9.8784,9.8783,-0.0307
2015-09-29,1042924917.41,9.8243,9.8244,9.8243,-0.054
2015-09-30,1034744996.66,9.7746,9.7747,9.7746,-0.0497
2015-10-01,1028086630.26,9.7117,9.7118,9.7117,-0.0629
2015-10-02,1026290058.93,9.7059,9.706,9.7059,-0.0058
2015-10-05,1044683837.26,9.8792,9.8793,9.8792,0.1733
2015-10-06,1046647086.04,9.8852,9.8853,9.8852,0.006
2015-10-07,1044083487.86,9.863,9.8631,9.863,-0.0222
2015-10-08,1042748195.56,9.8653,9.8654,9.8653,0.0023
2015-10-09,1036498332.28,9.8051,9.8052,9.8051,-0.0602
2015-10-12,1040873633.94,9.8483,9.8484,9.8483,0.0432
2015-10-13,1039196905.38,9.8374,9.8375,9.8374,-0.0109
2015-10-14,1053000696.39,9.9666,9.9667,9.9666,0.1292
2015-10-15,1053294212.36,9.9772,9.9773,9.9772,0.0106
2015-10-16,1048341903.73,9.9343,9.9344,9.9343,-0.0429
2015-10-19,1044762375.0,9.9081,9.9082,9.9081,-0.0262
2015-10-20,1047559537.26,9.9393,9.9394,9.9393,0.0312
2015-10-21,1050217857.58,9.9885,9.9886,9.9885,0.0492
2015-10-22,1045603058.68,9.9434,9.9435,9.9434,-0.0451
2015-10-26,1040960973.9,9.896,9.8961,9.896,-0.0474
2015-10-27,1038933648.08,9.8844,9.8845,9.8844,-0.0116
2015-10-28,1044358591.26,9.9368,9.9369,9.9368,0.0524
2015-10-29,1037145096.6,9.8694,9.8695,9.8694,-0.0674
2015-10-30,1026693633.67,9.7748,9.7749,9.7748,-0.0946
2015-11-02,1017988592.33,9.6918,9.6919,9.6918,-0.083
2015-11-03,1014860677.89,9.661,9.6611,9.661,-0.0308
2015-11-04,996643678.78,9.4871,9.4872,9.4871,-0.1739
2015-11-05,996028846.02,9.4525,9.4526,9.4525,-0.0346
2015-11-06,997230037.39,9.4476,9.4477,9.4476,-0.0049
2015-11-09,996052801.73,9.4211,9.4212,9.4211,-0.0265
2015-11-11,991834283.82,9.361,9.3611,9.361,-0.0458
2015-11-12,993979248.76,9.3508,9.3509,9.3508,-0.0102
2015-11-13,993538924.45,9.3331,9.3332,9.3331,-0.0177
2015-11-16,1003075215.53,9.4086,9.4087,9.4086,0.0755
2015-11-17,992839606.32,9.3052,9.3053,9.3052,-0.1034
2015-11-18,987121125.47,9.246,9.2461,9.246,-0.0592
2015-11-19,987618648.27,9.2457,9.2458,9.2457,-0.0003
2015-11-20,990168780.63,9.2562,9.2563,9.2562,0.0105
2015-11-23,987881532.67,9.2191,9.2192,9.2191,-0.0371
2015-11-24,988392157.0,9.218,9.2181,9.218,-0.0011
2015-11-25,989006505.11,9.2046,9.2047,9.2046,-0.0134
2015-11-26,988782512.62,9.1797,9.1798,9.1797,-0.0249
2015-11-27,988656970.71,9.1674,9.1675,9.1674,-0.0123
2015-11-30,979625948.15,9.0918,9.0919,9.0918,-0.0756
2015-12-01,993708485.4,9.1795,9.1796,9.1795,0.0877
2015-12-02,997505642.98,9.1673,9.1674,9.1673,-0.0122
2015-12-03,981765951.65,9.0397,9.0398,9.0397,-0.1276
2015-12-04,991231409.21,9.0997,9.0998,9.0997,0.06
2015-12-08,1007548904.24,9.2399,9.24,9.2399,0.1402
2015-12-09,1011733887.87,9.2742,9.2743,9.2742,0.0343
2015-12-11,1006635836.16,9.2236,9.2237,9.2236,-0.0506
2015-12-14,1005972071.08,9.2259,9.226,9.2259,0.0023
2015-12-15,996725842.43,9.1546,9.1547,9.1546,-0.0713
2015-12-16,1003150710.04,9.2041,9.2042,9.2041,0.0495
2015-12-17,1003247620.88,9.2144,9.2145,9.2144,0.0103
2015-12-18,995871333.44,9.1335,9.1336,9.1335,-0.0809
2015-12-21,1011038550.79,9.2691,9.2692,9.2691,0.1356
2015-12-22,1015217420.54,9.2947,9.2948,9.2947,0.0256
2015-12-23,1011615211.79,9.2435,9.2436,9.2435,-0.0512
2015-12-24,1016218897.89,9.2675,9.2676,9.2675,0.024
2015-12-28,1017797684.87,9.2753,9.2754,9.2753,0.0097
2015-12-29,1021726478.61,9.2645,9.2646,9.2645,-0.0108
2015-12-30,1021074718.53,9.2155,9.2156,9.2155,-0.049
2016-01-04,1032894118.29,9.2801,9.2802,9.2801,0.0646
2016-01-05,1035832404.11,9.3054,9.3055,9.3054,0.0253
2016-01-06,1047775470.84,9.3972,9.3973,9.3972,0.0918
2016-01-07,1057554913.1,9.4865,9.4866,9.4865,0.0893
2016-01-08,1067899502.63,9.5332,9.5333,9.5332,0.0467
2016-01-11,1071683838.73,9.538,9.5381,9.538,0.0048
2016-01-12,1069919187.5,9.5169,9.517,9.5169,-0.0211
2016-01-13,1052178242.91,9.3751,9.3752,9.3751,-0.1418
2016-01-14,1056865862.67,9.4627,9.4628,9.4627,0.0876
2016-01-15,1052021508.8,9.4177,9.4178,9.4177,-0.045
