Date,Total NAV,NAV,Sell NAV,Buy NAV,Change
2021-07-22,2041383538.4,12.164,12.1641,12.164,0.1153
2021-07-23,2031077583.35,12.0988,12.0989,12.0988,-0.0652
2021-07-27,2021625779.72,12.0384,12.0385,12.0384,-0.0604
2021-07-29,2014361029.81,11.9839,11.984,11.9839,-0.0545
2021-07-30,1996715006.16,11.8728,11.8729,11.8728,-0.1111
2021-08-02,2007588028.82,11.9218,11.9219,11.9218,0.049
2021-08-03,2026853116.89,12.026,12.0261,12.026,0.1042
2021-08-04,2035156572.96,12.0717,12.0718,12.0717,0.0457
2021-08-05,2010708923.51,11.9258,11.9259,11.9258,-0.1459
2021-08-06,2003268597.25,11.8772,11.8773,11.8772,-0.0486
2021-08-09,2022298122.07,11.9838,11.9839,11.9838,0.1066
2021-08-10,2025063139.22,11.9969,11.997,11.9969,0.0131
2021-08-11,2011178934.45,11.9122,11.9123,11.9122,-0.0847
2021-08-13,2005169273.33,11.8719,11.872,11.8719,-0.0403
2021-08-16,2012078973.13,11.9099,11.91,11.9099,0.038
2021-08-17,2023946037.55,11.9754,11.9755,11.9754,0.0655
2021-08-18,2042408539.81,12.082,12.0821,12.082,0.1066
2021-08-19,2032987625.56,12.0238,12.0239,12.0238,-0.0582
2021-08-20,2045188561.62,12.0938,12.0939,12.0938,0.07
2021-08-23,2083688160.31,12.3181,12.3182,12.3181,0.2243
2021-08-24,2092896125.75,12.3711,12.3712,12.3711,0.053
2021-08-25,2109554142.87,12.467,12.4671,12.467,0.0959
2021-08-26,2109845351.93,12.4662,12.4663,12.4662,-0.0008
2021-08-27,2126501330.59,12.5593,12.5594,12.5593,0.0931
2021-08-30,2157566348.88,12.7349,12.735,12.7349,0.1756
2021-08-31,2154766382.67,12.7122,12.7123,12.7122,-0.0227
2021-09-01,2137383869.21,12.6088,12.6089,12.6088,-0.1034
2021-09-02,2143272254.72,12.64,12.6401,12.64,0.0312
2021-09-03,2143644927.66,12.6396,12.6397,12.6396,-0.0004
2021-09-06,2135568101.69,12.5892,12.5893,12.5892,-0.0504
2021-09-07,2130256281.68,12.5555,12.5556,12.5555,-0.0337
2021-09-08,2128462608.73,12.5439,12.544,12.5439,-0.0116
2021-09-09,2115092221.53,12.4603,12.4604,12.4603,-0.0836
2021-09-10,2119506566.36,12.4842,12.4843,12.4842,0.0239
2021-09-13,2136254410.19,12.5806,12.5807,12.5806,0.0964
2021-09-14,2140234611.75,12.6004,12.6005,12.6004,0.0198
2021-09-15,2145467092.26,12.6266,12.6267,12.6266,0.0262
2021-09-16,2158237000.66,12.6987,12.6988,12.6987,0.0721
2021-09-17,2154600206.29,12.6751,12.6752,12.6751,-0.0236
2021-09-20,2128391241.96,12.5151,12.5152,12.5151,-0.16
2021-09-21,2156357133.45,12.6731,12.6732,12.6731,0.158
2021-09-22,2160655993.53,12.6915,12.6916,12.6915,0.0184
2021-09-23,2169806997.45,12.7424,12.7425,12.7424,0.0509
2021-09-27,2170989055.61,12.7445,12.7446,12.7445,0.0021
2021-09-28,2172223901.44,12.744,12.7441,12.744,-0.0005
2021-09-29,2173069481.26,12.7429,12.743,12.7429,-0.0011
2021-09-30,2160499738.12,12.6644,12.6645,12.6644,-0.0785
2021-10-01,2160378345.66,12.6553,12.6554,12.6553,-0.0091
